mode,rel_ba_pct,p,lr,steps,seed,pairs_csv,bh_macro,model_dir
erm,90.0,0.5263157894736842,1e-05,50,2,runs/erm_wt2_p053_lr1e-05_s2_t50/bh_erm_p053_lr1e-05_s2_t50.csv,0.6422352951995152,runs/erm_wt2_p053_lr1e-05_s2_t50
ilm,90.0,0.5263157894736842,1e-05,50,3,runs/ilm_wt2_p053_lr1e-05_s3_t50/bh_ilm_p053_lr1e-05_s3_t50.csv,0.6448627313348239,runs/ilm_wt2_p053_lr1e-05_s3_t50
erm,90.0,0.5263157894736842,1e-05,50,3,runs/erm_wt2_p053_lr1e-05_s3_t50/bh_erm_p053_lr1e-05_s3_t50.csv,0.6555286634694948,runs/erm_wt2_p053_lr1e-05_s3_t50
ilm,90.0,0.5263157894736842,1e-05,50,4,runs/ilm_wt2_p053_lr1e-05_s4_t50/bh_ilm_p053_lr1e-05_s4_t50.csv,0.659520666919032,runs/ilm_wt2_p053_lr1e-05_s4_t50
erm,90.0,0.5263157894736842,1e-05,50,4,runs/erm_wt2_p053_lr1e-05_s4_t50/bh_erm_p053_lr1e-05_s4_t50.csv,0.6694663256971162,runs/erm_wt2_p053_lr1e-05_s4_t50
ilm,90.0,0.5263157894736842,1e-05,100,0,runs/ilm_wt2_p053_lr1e-05_s0_t100/bh_ilm_p053_lr1e-05_s0_t100.csv,0.6427368171547762,runs/ilm_wt2_p053_lr1e-05_s0_t100
erm,90.0,0.5263157894736842,1e-05,100,0,runs/erm_wt2_p053_lr1e-05_s0_t100/bh_erm_p053_lr1e-05_s0_t100.csv,0.6335638668047713,runs/erm_wt2_p053_lr1e-05_s0_t100
ilm,90.0,0.5263157894736842,1e-05,100,1,runs/ilm_wt2_p053_lr1e-05_s1_t100/bh_ilm_p053_lr1e-05_s1_t100.csv,0.6524180791939794,runs/ilm_wt2_p053_lr1e-05_s1_t100
erm,90.0,0.5263157894736842,1e-05,100,1,runs/erm_wt2_p053_lr1e-05_s1_t100/bh_erm_p053_lr1e-05_s1_t100.csv,0.6499693877962895,runs/erm_wt2_p053_lr1e-05_s1_t100
ilm,90.0,0.5263157894736842,1e-05,100,2,runs/ilm_wt2_p053_lr1e-05_s2_t100/bh_ilm_p053_lr1e-05_s2_t100.csv,0.6419345053824649,runs/ilm_wt2_p053_lr1e-05_s2_t100
erm,90.0,0.5263157894736842,1e-05,100,2,runs/erm_wt2_p053_lr1e-05_s2_t100/bh_erm_p053_lr1e-05_s2_t100.csv,0.6420875135936301,runs/erm_wt2_p053_lr1e-05_s2_t100
ilm,90.0,0.5263157894736842,1e-05,100,3,runs/ilm_wt2_p053_lr1e-05_s3_t100/bh_ilm_p053_lr1e-05_s3_t100.csv,0.6413632528780382,runs/ilm_wt2_p053_lr1e-05_s3_t100
erm,90.0,0.5263157894736842,1e-05,100,3,runs/erm_wt2_p053_lr1e-05_s3_t100/bh_erm_p053_lr1e-05_s3_t100.csv,0.6421342802728687,runs/erm_wt2_p053_lr1e-05_s3_t100
ilm,90.0,0.5263157894736842,1e-05,100,4,runs/ilm_wt2_p053_lr1e-05_s4_t100/bh_ilm_p053_lr1e-05_s4_t100.csv,0.6584193188570547,runs/ilm_wt2_p053_lr1e-05_s4_t100
erm,90.0,0.5263157894736842,1e-05,100,4,runs/erm_wt2_p053_lr1e-05_s4_t100/bh_erm_p053_lr1e-05_s4_t100.csv,0.6651042606805315,runs/erm_wt2_p053_lr1e-05_s4_t100
ilm,90.0,0.5263157894736842,1e-05,200,0,runs/ilm_wt2_p053_lr1e-05_s0_t200/bh_ilm_p053_lr1e-05_s0_t200.csv,0.6322814365518212,runs/ilm_wt2_p053_lr1e-05_s0_t200
erm,90.0,0.5263157894736842,1e-05,200,0,runs/erm_wt2_p053_lr1e-05_s0_t200/bh_erm_p053_lr1e-05_s0_t200.csv,0.6307197023639431,runs/erm_wt2_p053_lr1e-05_s0_t200
ilm,90.0,0.5263157894736842,1e-05,200,1,runs/ilm_wt2_p053_lr1e-05_s1_t200/bh_ilm_p053_lr1e-05_s1_t200.csv,0.639416502312366,runs/ilm_wt2_p053_lr1e-05_s1_t200
erm,90.0,0.5263157894736842,1e-05,200,1,runs/erm_wt2_p053_lr1e-05_s1_t200/bh_erm_p053_lr1e-05_s1_t200.csv,0.6398695985863404,runs/erm_wt2_p053_lr1e-05_s1_t200
ilm,90.0,0.5263157894736842,1e-05,200,2,runs/ilm_wt2_p053_lr1e-05_s2_t200/bh_ilm_p053_lr1e-05_s2_t200.csv,0.6390096268011288,runs/ilm_wt2_p053_lr1e-05_s2_t200
erm,90.0,0.5263157894736842,1e-05,200,2,runs/erm_wt2_p053_lr1e-05_s2_t200/bh_erm_p053_lr1e-05_s2_t200.csv,0.6319401509129126,runs/erm_wt2_p053_lr1e-05_s2_t200
ilm,90.0,0.5263157894736842,1e-05,200,3,runs/ilm_wt2_p053_lr1e-05_s3_t200/bh_ilm_p053_lr1e-05_s3_t200.csv,0.634582576686016,runs/ilm_wt2_p053_lr1e-05_s3_t200
erm,90.0,0.5263157894736842,1e-05,200,3,runs/erm_wt2_p053_lr1e-05_s3_t200/bh_erm_p053_lr1e-05_s3_t200.csv,0.6323919912772079,runs/erm_wt2_p053_lr1e-05_s3_t200
ilm,90.0,0.5263157894736842,1e-05,200,4,runs/ilm_wt2_p053_lr1e-05_s4_t200/bh_ilm_p053_lr1e-05_s4_t200.csv,0.6319984002089695,runs/ilm_wt2_p053_lr1e-05_s4_t200
erm,90.0,0.5263157894736842,1e-05,200,4,runs/erm_wt2_p053_lr1e-05_s4_t200/bh_erm_p053_lr1e-05_s4_t200.csv,0.6419609948020157,runs/erm_wt2_p053_lr1e-05_s4_t200
ilm,90.0,0.5263157894736842,1e-05,1000,0,runs/ilm_wt2_p053_lr1e-05_s0_t1000/bh_ilm_p053_lr1e-05_s0_t1000.csv,0.5887682740114868,runs/ilm_wt2_p053_lr1e-05_s0_t1000
erm,90.0,0.5263157894736842,1e-05,1000,0,runs/erm_wt2_p053_lr1e-05_s0_t1000/bh_erm_p053_lr1e-05_s0_t1000.csv,0.5939372182134074,runs/erm_wt2_p053_lr1e-05_s0_t1000
ilm,90.0,0.5263157894736842,1e-05,1000,1,runs/ilm_wt2_p053_lr1e-05_s1_t1000/bh_ilm_p053_lr1e-05_s1_t1000.csv,0.5849750751440458,runs/ilm_wt2_p053_lr1e-05_s1_t1000
erm,90.0,0.5263157894736842,1e-05,1000,1,runs/erm_wt2_p053_lr1e-05_s1_t1000/bh_erm_p053_lr1e-05_s1_t1000.csv,0.6049192061652243,runs/erm_wt2_p053_lr1e-05_s1_t1000
ilm,90.0,0.5263157894736842,1e-05,1000,2,runs/ilm_wt2_p053_lr1e-05_s2_t1000/bh_ilm_p053_lr1e-05_s2_t1000.csv,0.5908403015091895,runs/ilm_wt2_p053_lr1e-05_s2_t1000
erm,90.0,0.5263157894736842,1e-05,1000,2,runs/erm_wt2_p053_lr1e-05_s2_t1000/bh_erm_p053_lr1e-05_s2_t1000.csv,0.580911941606288,runs/erm_wt2_p053_lr1e-05_s2_t1000
ilm,90.0,0.5263157894736842,1e-05,1000,3,runs/ilm_wt2_p053_lr1e-05_s3_t1000/bh_ilm_p053_lr1e-05_s3_t1000.csv,0.5824134013114721,runs/ilm_wt2_p053_lr1e-05_s3_t1000
erm,90.0,0.5263157894736842,1e-05,1000,3,runs/erm_wt2_p053_lr1e-05_s3_t1000/bh_erm_p053_lr1e-05_s3_t1000.csv,0.5937096329510182,runs/erm_wt2_p053_lr1e-05_s3_t1000
ilm,90.0,0.5263157894736842,1e-05,1000,4,runs/ilm_wt2_p053_lr1e-05_s4_t1000/bh_ilm_p053_lr1e-05_s4_t1000.csv,0.5908287388906881,runs/ilm_wt2_p053_lr1e-05_s4_t1000
erm,90.0,0.5263157894736842,1e-05,1000,4,runs/erm_wt2_p053_lr1e-05_s4_t1000/bh_erm_p053_lr1e-05_s4_t1000.csv,0.5746940127924075,runs/erm_wt2_p053_lr1e-05_s4_t1000
ilm,90.0,0.5263157894736842,1e-05,2500,0,runs/ilm_wt2_p053_lr1e-05_s0_t2500/bh_ilm_p053_lr1e-05_s0_t2500.csv,0.5518497455662349,runs/ilm_wt2_p053_lr1e-05_s0_t2500
erm,90.0,0.5263157894736842,1e-05,2500,0,runs/erm_wt2_p053_lr1e-05_s0_t2500/bh_erm_p053_lr1e-05_s0_t2500.csv,0.5495800678814368,runs/erm_wt2_p053_lr1e-05_s0_t2500
ilm,90.0,0.5263157894736842,1e-05,2500,1,runs/ilm_wt2_p053_lr1e-05_s1_t2500/bh_ilm_p053_lr1e-05_s1_t2500.csv,0.540775297410272,runs/ilm_wt2_p053_lr1e-05_s1_t2500
erm,90.0,0.5263157894736842,1e-05,2500,1,runs/erm_wt2_p053_lr1e-05_s1_t2500/bh_erm_p053_lr1e-05_s1_t2500.csv,0.5381056530542184,runs/erm_wt2_p053_lr1e-05_s1_t2500
ilm,90.0,0.5263157894736842,1e-05,2500,2,runs/ilm_wt2_p053_lr1e-05_s2_t2500/bh_ilm_p053_lr1e-05_s2_t2500.csv,0.5568961064041789,runs/ilm_wt2_p053_lr1e-05_s2_t2500
erm,90.0,0.5263157894736842,1e-05,2500,2,runs/erm_wt2_p053_lr1e-05_s2_t2500/bh_erm_p053_lr1e-05_s2_t2500.csv,0.5525364020377451,runs/erm_wt2_p053_lr1e-05_s2_t2500
ilm,90.0,0.5263157894736842,1e-05,2500,3,runs/ilm_wt2_p053_lr1e-05_s3_t2500/bh_ilm_p053_lr1e-05_s3_t2500.csv,0.5522103247455162,runs/ilm_wt2_p053_lr1e-05_s3_t2500
erm,90.0,0.5263157894736842,1e-05,2500,3,runs/erm_wt2_p053_lr1e-05_s3_t2500/bh_erm_p053_lr1e-05_s3_t2500.csv,0.551998913614649,runs/erm_wt2_p053_lr1e-05_s3_t2500
ilm,90.0,0.5263157894736842,1e-05,2500,4,runs/ilm_wt2_p053_lr1e-05_s4_t2500/bh_ilm_p053_lr1e-05_s4_t2500.csv,0.538076361736284,runs/ilm_wt2_p053_lr1e-05_s4_t2500
erm,90.0,0.5263157894736842,1e-05,2500,4,runs/erm_wt2_p053_lr1e-05_s4_t2500/bh_erm_p053_lr1e-05_s4_t2500.csv,0.5592270550034204,runs/erm_wt2_p053_lr1e-05_s4_t2500
ilm,90.0,0.5263157894736842,5e-05,10,0,runs/ilm_wt2_p053_lr5e-05_s0_t10/bh_ilm_p053_lr5e-05_s0_t10.csv,0.647147111594659,runs/ilm_wt2_p053_lr5e-05_s0_t10
erm,90.0,0.5263157894736842,5e-05,10,0,runs/erm_wt2_p053_lr5e-05_s0_t10/bh_erm_p053_lr5e-05_s0_t10.csv,0.6302790649150822,runs/erm_wt2_p053_lr5e-05_s0_t10
ilm,90.0,0.5263157894736842,5e-05,10,1,runs/ilm_wt2_p053_lr5e-05_s1_t10/bh_ilm_p053_lr5e-05_s1_t10.csv,0.6889520002360592,runs/ilm_wt2_p053_lr5e-05_s1_t10
erm,90.0,0.5263157894736842,5e-05,10,1,runs/erm_wt2_p053_lr5e-05_s1_t10/bh_erm_p053_lr5e-05_s1_t10.csv,0.6613311038637117,runs/erm_wt2_p053_lr5e-05_s1_t10
ilm,90.0,0.5263157894736842,5e-05,10,2,runs/ilm_wt2_p053_lr5e-05_s2_t10/bh_ilm_p053_lr5e-05_s2_t10.csv,0.6513299245669868,runs/ilm_wt2_p053_lr5e-05_s2_t10
erm,90.0,0.5263157894736842,5e-05,10,2,runs/erm_wt2_p053_lr5e-05_s2_t10/bh_erm_p053_lr5e-05_s2_t10.csv,0.6729486560348208,runs/erm_wt2_p053_lr5e-05_s2_t10
ilm,90.0,0.5263157894736842,5e-05,10,3,runs/ilm_wt2_p053_lr5e-05_s3_t10/bh_ilm_p053_lr5e-05_s3_t10.csv,0.6235320145692889,runs/ilm_wt2_p053_lr5e-05_s3_t10
erm,90.0,0.5263157894736842,5e-05,10,3,runs/erm_wt2_p053_lr5e-05_s3_t10/bh_erm_p053_lr5e-05_s3_t10.csv,0.6618192769627813,runs/erm_wt2_p053_lr5e-05_s3_t10
ilm,90.0,0.5263157894736842,5e-05,10,4,runs/ilm_wt2_p053_lr5e-05_s4_t10/bh_ilm_p053_lr5e-05_s4_t10.csv,0.6354166374905545,runs/ilm_wt2_p053_lr5e-05_s4_t10
erm,90.0,0.5263157894736842,5e-05,10,4,runs/erm_wt2_p053_lr5e-05_s4_t10/bh_erm_p053_lr5e-05_s4_t10.csv,0.6691406052519038,runs/erm_wt2_p053_lr5e-05_s4_t10
ilm,90.0,0.5263157894736842,5e-05,50,0,runs/ilm_wt2_p053_lr5e-05_s0_t50/bh_ilm_p053_lr5e-05_s0_t50.csv,0.6163788446424181,runs/ilm_wt2_p053_lr5e-05_s0_t50
erm,90.0,0.5263157894736842,5e-05,50,0,runs/erm_wt2_p053_lr5e-05_s0_t50/bh_erm_p053_lr5e-05_s0_t50.csv,0.5869547282263159,runs/erm_wt2_p053_lr5e-05_s0_t50
ilm,90.0,0.5263157894736842,5e-05,50,1,runs/ilm_wt2_p053_lr5e-05_s1_t50/bh_ilm_p053_lr5e-05_s1_t50.csv,0.6077527843149698,runs/ilm_wt2_p053_lr5e-05_s1_t50
erm,90.0,0.5263157894736842,5e-05,50,1,runs/erm_wt2_p053_lr5e-05_s1_t50/bh_erm_p053_lr5e-05_s1_t50.csv,0.6138005590288879,runs/erm_wt2_p053_lr5e-05_s1_t50
ilm,90.0,0.5263157894736842,5e-05,50,2,runs/ilm_wt2_p053_lr5e-05_s2_t50/bh_ilm_p053_lr5e-05_s2_t50.csv,0.622802386992457,runs/ilm_wt2_p053_lr5e-05_s2_t50
erm,90.0,0.5263157894736842,5e-05,50,2,runs/erm_wt2_p053_lr5e-05_s2_t50/bh_erm_p053_lr5e-05_s2_t50.csv,0.5861243788166637,runs/erm_wt2_p053_lr5e-05_s2_t50
ilm,90.0,0.5263157894736842,5e-05,50,3,runs/ilm_wt2_p053_lr5e-05_s3_t50/bh_ilm_p053_lr5e-05_s3_t50.csv,0.6207184011324984,runs/ilm_wt2_p053_lr5e-05_s3_t50
erm,90.0,0.5263157894736842,5e-05,50,3,runs/erm_wt2_p053_lr5e-05_s3_t50/bh_erm_p053_lr5e-05_s3_t50.csv,0.5875215767837841,runs/erm_wt2_p053_lr5e-05_s3_t50
ilm,90.0,0.5263157894736842,5e-05,50,4,runs/ilm_wt2_p053_lr5e-05_s4_t50/bh_ilm_p053_lr5e-05_s4_t50.csv,0.6370061452660499,runs/ilm_wt2_p053_lr5e-05_s4_t50
erm,90.0,0.5263157894736842,5e-05,50,4,runs/erm_wt2_p053_lr5e-05_s4_t50/bh_erm_p053_lr5e-05_s4_t50.csv,0.6477412735372113,runs/erm_wt2_p053_lr5e-05_s4_t50
ilm,90.0,0.5263157894736842,5e-05,100,0,runs/ilm_wt2_p053_lr5e-05_s0_t100/bh_ilm_p053_lr5e-05_s0_t100.csv,0.5953080927523896,runs/ilm_wt2_p053_lr5e-05_s0_t100
erm,90.0,0.5263157894736842,5e-05,100,0,runs/erm_wt2_p053_lr5e-05_s0_t100/bh_erm_p053_lr5e-05_s0_t100.csv,0.580589826175462,runs/erm_wt2_p053_lr5e-05_s0_t100
ilm,90.0,0.5263157894736842,5e-05,100,1,runs/ilm_wt2_p053_lr5e-05_s1_t100/bh_ilm_p053_lr5e-05_s1_t100.csv,0.6205225119890118,runs/ilm_wt2_p053_lr5e-05_s1_t100
erm,90.0,0.5263157894736842,5e-05,100,1,runs/erm_wt2_p053_lr5e-05_s1_t100/bh_erm_p053_lr5e-05_s1_t100.csv,0.6205402628745678,runs/erm_wt2_p053_lr5e-05_s1_t100
ilm,90.0,0.5263157894736842,5e-05,100,2,runs/ilm_wt2_p053_lr5e-05_s2_t100/bh_ilm_p053_lr5e-05_s2_t100.csv,0.6092902080137275,runs/ilm_wt2_p053_lr5e-05_s2_t100
erm,90.0,0.5263157894736842,5e-05,100,2,runs/erm_wt2_p053_lr5e-05_s2_t100/bh_erm_p053_lr5e-05_s2_t100.csv,0.6157098985940349,runs/erm_wt2_p053_lr5e-05_s2_t100
ilm,90.0,0.5263157894736842,5e-05,100,3,runs/ilm_wt2_p053_lr5e-05_s3_t100/bh_ilm_p053_lr5e-05_s3_t100.csv,0.583677379770863,runs/ilm_wt2_p053_lr5e-05_s3_t100
erm,90.0,0.5263157894736842,5e-05,100,3,runs/erm_wt2_p053_lr5e-05_s3_t100/bh_erm_p053_lr5e-05_s3_t100.csv,0.590483784838944,runs/erm_wt2_p053_lr5e-05_s3_t100
ilm,90.0,0.5263157894736842,5e-05,100,4,runs/ilm_wt2_p053_lr5e-05_s4_t100/bh_ilm_p053_lr5e-05_s4_t100.csv,0.5863350483539698,runs/ilm_wt2_p053_lr5e-05_s4_t100
erm,90.0,0.5263157894736842,5e-05,100,4,runs/erm_wt2_p053_lr5e-05_s4_t100/bh_erm_p053_lr5e-05_s4_t100.csv,0.6194002411928222,runs/erm_wt2_p053_lr5e-05_s4_t100
ilm,90.0,0.5263157894736842,5e-05,200,0,runs/ilm_wt2_p053_lr5e-05_s0_t200/bh_ilm_p053_lr5e-05_s0_t200.csv,0.5729511609843033,runs/ilm_wt2_p053_lr5e-05_s0_t200
erm,90.0,0.5263157894736842,5e-05,200,0,runs/erm_wt2_p053_lr5e-05_s0_t200/bh_erm_p053_lr5e-05_s0_t200.csv,0.5781036954885056,runs/erm_wt2_p053_lr5e-05_s0_t200
ilm,90.0,0.5263157894736842,5e-05,200,1,runs/ilm_wt2_p053_lr5e-05_s1_t200/bh_ilm_p053_lr5e-05_s1_t200.csv,0.5980674977436023,runs/ilm_wt2_p053_lr5e-05_s1_t200
erm,90.0,0.5263157894736842,5e-05,200,1,runs/erm_wt2_p053_lr5e-05_s1_t200/bh_erm_p053_lr5e-05_s1_t200.csv,0.6088896140040709,runs/erm_wt2_p053_lr5e-05_s1_t200
ilm,90.0,0.5263157894736842,5e-05,200,2,runs/ilm_wt2_p053_lr5e-05_s2_t200/bh_ilm_p053_lr5e-05_s2_t200.csv,0.5847177431012077,runs/ilm_wt2_p053_lr5e-05_s2_t200
erm,90.0,0.5263157894736842,5e-05,200,2,runs/erm_wt2_p053_lr5e-05_s2_t200/bh_erm_p053_lr5e-05_s2_t200.csv,0.5664508147386119,runs/erm_wt2_p053_lr5e-05_s2_t200
ilm,90.0,0.5263157894736842,5e-05,200,3,runs/ilm_wt2_p053_lr5e-05_s3_t200/bh_ilm_p053_lr5e-05_s3_t200.csv,0.5954994384859083,runs/ilm_wt2_p053_lr5e-05_s3_t200
erm,90.0,0.5263157894736842,5e-05,200,3,runs/erm_wt2_p053_lr5e-05_s3_t200/bh_erm_p053_lr5e-05_s3_t200.csv,0.5753364964003936,runs/erm_wt2_p053_lr5e-05_s3_t200
ilm,90.0,0.5263157894736842,5e-05,200,4,runs/ilm_wt2_p053_lr5e-05_s4_t200/bh_ilm_p053_lr5e-05_s4_t200.csv,0.5676760530554665,runs/ilm_wt2_p053_lr5e-05_s4_t200
erm,90.0,0.5263157894736842,5e-05,200,4,runs/erm_wt2_p053_lr5e-05_s4_t200/bh_erm_p053_lr5e-05_s4_t200.csv,0.6143317392364325,runs/erm_wt2_p053_lr5e-05_s4_t200
ilm,90.0,0.5263157894736842,5e-05,1000,0,runs/ilm_wt2_p053_lr5e-05_s0_t1000/bh_ilm_p053_lr5e-05_s0_t1000.csv,0.5430261465105173,runs/ilm_wt2_p053_lr5e-05_s0_t1000
erm,90.0,0.5263157894736842,5e-05,1000,0,runs/erm_wt2_p053_lr5e-05_s0_t1000/bh_erm_p053_lr5e-05_s0_t1000.csv,0.5142274863437343,runs/erm_wt2_p053_lr5e-05_s0_t1000
ilm,90.0,0.5263157894736842,5e-05,1000,1,runs/ilm_wt2_p053_lr5e-05_s1_t1000/bh_ilm_p053_lr5e-05_s1_t1000.csv,0.5145721652346865,runs/ilm_wt2_p053_lr5e-05_s1_t1000
erm,90.0,0.5263157894736842,5e-05,1000,1,runs/erm_wt2_p053_lr5e-05_s1_t1000/bh_erm_p053_lr5e-05_s1_t1000.csv,0.5067244497280223,runs/erm_wt2_p053_lr5e-05_s1_t1000
ilm,90.0,0.5263157894736842,5e-05,1000,2,runs/ilm_wt2_p053_lr5e-05_s2_t1000/bh_ilm_p053_lr5e-05_s2_t1000.csv,0.5102284692012471,runs/ilm_wt2_p053_lr5e-05_s2_t1000
erm,90.0,0.5263157894736842,5e-05,1000,2,runs/erm_wt2_p053_lr5e-05_s2_t1000/bh_erm_p053_lr5e-05_s2_t1000.csv,0.5078237837547956,runs/erm_wt2_p053_lr5e-05_s2_t1000
ilm,90.0,0.5263157894736842,5e-05,1000,3,runs/ilm_wt2_p053_lr5e-05_s3_t1000/bh_ilm_p053_lr5e-05_s3_t1000.csv,0.5276381991451667,runs/ilm_wt2_p053_lr5e-05_s3_t1000
erm,90.0,0.5263157894736842,5e-05,1000,3,runs/erm_wt2_p053_lr5e-05_s3_t1000/bh_erm_p053_lr5e-05_s3_t1000.csv,0.5575213540542729,runs/erm_wt2_p053_lr5e-05_s3_t1000
ilm,90.0,0.5263157894736842,5e-05,1000,4,runs/ilm_wt2_p053_lr5e-05_s4_t1000/bh_ilm_p053_lr5e-05_s4_t1000.csv,0.5069246291223171,runs/ilm_wt2_p053_lr5e-05_s4_t1000
erm,90.0,0.5263157894736842,5e-05,1000,4,runs/erm_wt2_p053_lr5e-05_s4_t1000/bh_erm_p053_lr5e-05_s4_t1000.csv,0.5112700086361458,runs/erm_wt2_p053_lr5e-05_s4_t1000
ilm,90.0,0.5263157894736842,5e-05,2500,0,runs/ilm_wt2_p053_lr5e-05_s0_t2500/bh_ilm_p053_lr5e-05_s0_t2500.csv,0.48213097903217783,runs/ilm_wt2_p053_lr5e-05_s0_t2500
erm,90.0,0.5263157894736842,5e-05,2500,0,runs/erm_wt2_p053_lr5e-05_s0_t2500/bh_erm_p053_lr5e-05_s0_t2500.csv,0.48413162415128674,runs/erm_wt2_p053_lr5e-05_s0_t2500
ilm,90.0,0.5263157894736842,5e-05,2500,1,runs/ilm_wt2_p053_lr5e-05_s1_t2500/bh_ilm_p053_lr5e-05_s1_t2500.csv,0.4618534559397884,runs/ilm_wt2_p053_lr5e-05_s1_t2500
erm,90.0,0.5263157894736842,5e-05,2500,1,runs/erm_wt2_p053_lr5e-05_s1_t2500/bh_erm_p053_lr5e-05_s1_t2500.csv,0.4732240094776874,runs/erm_wt2_p053_lr5e-05_s1_t2500
ilm,90.0,0.5263157894736842,5e-05,2500,2,runs/ilm_wt2_p053_lr5e-05_s2_t2500/bh_ilm_p053_lr5e-05_s2_t2500.csv,0.4803446612376271,runs/ilm_wt2_p053_lr5e-05_s2_t2500
erm,90.0,0.5263157894736842,5e-05,2500,2,runs/erm_wt2_p053_lr5e-05_s2_t2500/bh_erm_p053_lr5e-05_s2_t2500.csv,0.45693544981325823,runs/erm_wt2_p053_lr5e-05_s2_t2500
ilm,90.0,0.5263157894736842,5e-05,2500,3,runs/ilm_wt2_p053_lr5e-05_s3_t2500/bh_ilm_p053_lr5e-05_s3_t2500.csv,0.48136909059793564,runs/ilm_wt2_p053_lr5e-05_s3_t2500
erm,90.0,0.5263157894736842,5e-05,2500,3,runs/erm_wt2_p053_lr5e-05_s3_t2500/bh_erm_p053_lr5e-05_s3_t2500.csv,0.45196560784855055,runs/erm_wt2_p053_lr5e-05_s3_t2500
ilm,90.0,0.5263157894736842,5e-05,2500,4,runs/ilm_wt2_p053_lr5e-05_s4_t2500/bh_ilm_p053_lr5e-05_s4_t2500.csv,0.43700462550539293,runs/ilm_wt2_p053_lr5e-05_s4_t2500
erm,90.0,0.5263157894736842,5e-05,2500,4,runs/erm_wt2_p053_lr5e-05_s4_t2500/bh_erm_p053_lr5e-05_s4_t2500.csv,0.49111753595466623,runs/erm_wt2_p053_lr5e-05_s4_t2500
ilm,100.0,0.5,1e-05,10,0,runs/ilm_wt2_p050_lr1e-05_s0_t10/bh_ilm_p050_lr1e-05_s0_t10.csv,0.6584811456662123,runs/ilm_wt2_p050_lr1e-05_s0_t10
erm,100.0,0.5,1e-05,10,0,runs/erm_wt2_p050_lr1e-05_s0_t10/bh_erm_p050_lr1e-05_s0_t10.csv,0.6580117479891978,runs/erm_wt2_p050_lr1e-05_s0_t10
ilm,100.0,0.5,1e-05,10,1,runs/ilm_wt2_p050_lr1e-05_s1_t10/bh_ilm_p050_lr1e-05_s1_t10.csv,0.6577303822853953,runs/ilm_wt2_p050_lr1e-05_s1_t10
erm,100.0,0.5,1e-05,10,1,runs/erm_wt2_p050_lr1e-05_s1_t10/bh_erm_p050_lr1e-05_s1_t10.csv,0.6605823557615166,runs/erm_wt2_p050_lr1e-05_s1_t10
ilm,100.0,0.5,1e-05,10,2,runs/ilm_wt2_p050_lr1e-05_s2_t10/bh_ilm_p050_lr1e-05_s2_t10.csv,0.6616170915826914,runs/ilm_wt2_p050_lr1e-05_s2_t10
erm,100.0,0.5,1e-05,10,2,runs/erm_wt2_p050_lr1e-05_s2_t10/bh_erm_p050_lr1e-05_s2_t10.csv,0.6598979779479112,runs/erm_wt2_p050_lr1e-05_s2_t10
ilm,100.0,0.5,1e-05,10,3,runs/ilm_wt2_p050_lr1e-05_s3_t10/bh_ilm_p050_lr1e-05_s3_t10.csv,0.6580574169271162,runs/ilm_wt2_p050_lr1e-05_s3_t10
erm,100.0,0.5,1e-05,10,3,runs/erm_wt2_p050_lr1e-05_s3_t10/bh_erm_p050_lr1e-05_s3_t10.csv,0.6525055310889218,runs/erm_wt2_p050_lr1e-05_s3_t10
ilm,100.0,0.5,1e-05,10,4,runs/ilm_wt2_p050_lr1e-05_s4_t10/bh_ilm_p050_lr1e-05_s4_t10.csv,0.6583618929053043,runs/ilm_wt2_p050_lr1e-05_s4_t10
erm,100.0,0.5,1e-05,10,4,runs/erm_wt2_p050_lr1e-05_s4_t10/bh_erm_p050_lr1e-05_s4_t10.csv,0.6559918107947108,runs/erm_wt2_p050_lr1e-05_s4_t10
ilm,100.0,0.5,1e-05,50,0,runs/ilm_wt2_p050_lr1e-05_s0_t50/bh_ilm_p050_lr1e-05_s0_t50.csv,0.6580072533130482,runs/ilm_wt2_p050_lr1e-05_s0_t50
erm,100.0,0.5,1e-05,50,0,runs/erm_wt2_p050_lr1e-05_s0_t50/bh_erm_p050_lr1e-05_s0_t50.csv,0.6423185208141279,runs/erm_wt2_p050_lr1e-05_s0_t50
ilm,100.0,0.5,1e-05,50,1,runs/ilm_wt2_p050_lr1e-05_s1_t50/bh_ilm_p050_lr1e-05_s1_t50.csv,0.6330057188820817,runs/ilm_wt2_p050_lr1e-05_s1_t50
erm,100.0,0.5,1e-05,50,1,runs/erm_wt2_p050_lr1e-05_s1_t50/bh_erm_p050_lr1e-05_s1_t50.csv,0.6424704470217328,runs/erm_wt2_p050_lr1e-05_s1_t50
ilm,100.0,0.5,1e-05,50,2,runs/ilm_wt2_p050_lr1e-05_s2_t50/bh_ilm_p050_lr1e-05_s2_t50.csv,0.6575413169952194,runs/ilm_wt2_p050_lr1e-05_s2_t50
erm,100.0,0.5,1e-05,50,2,runs/erm_wt2_p050_lr1e-05_s2_t50/bh_erm_p050_lr1e-05_s2_t50.csv,0.6643743298589599,runs/erm_wt2_p050_lr1e-05_s2_t50
ilm,100.0,0.5,1e-05,50,3,runs/ilm_wt2_p050_lr1e-05_s3_t50/bh_ilm_p050_lr1e-05_s3_t50.csv,0.6426079642449742,runs/ilm_wt2_p050_lr1e-05_s3_t50
erm,100.0,0.5,1e-05,50,3,runs/erm_wt2_p050_lr1e-05_s3_t50/bh_erm_p050_lr1e-05_s3_t50.csv,0.6455707671063151,runs/erm_wt2_p050_lr1e-05_s3_t50
